X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
689734.244035341,6293239.41101991,2021/03/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1359
767288.962420374,6307426.9921506,2021/03/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1360
767288.962420374,6307426.9921506,2021/06/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1361
687427.038714122,6222435.20545059,2021/01/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,2,1,2,1,1,6.17526215593918,48.6900685573515,933663,6848023,2154,1362
689734.244035341,6293239.41101991,2021/03/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1363
767288.962420374,6307426.9921506,2021/03/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1364
767288.962420374,6307426.9921506,2021/06/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1365
687427.038714122,6222435.20545059,2021/01/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,2,1,2,1,1,6.17526215593918,48.6900685573515,933663,6848023,2154,1366
689734.244035341,6293239.41101991,2021/03/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1367
767288.962420374,6307426.9921506,2021/03/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1368
767288.962420374,6307426.9921506,2021/06/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1369
687427.038714122,6222435.20545059,2021/01/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,2,1,1,1,2,6.17526215593918,48.6900685573515,933663,6848023,2154,1370
689734.244035341,6293239.41101991,2021/03/09 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,2,4,6.19598813397571,49.1081927023003,933306,6894541,2154,1371
689734.244035341,6293239.41101991,2021/03/10 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,2,3,6.19598813397571,49.1081927023003,933306,6894541,2154,1372
689734.244035341,6293239.41101991,2021/03/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1373
689734.244035341,6293239.41101991,2021/03/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1374
689734.244035341,6293239.41101991,2021/03/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1375
689734.244035341,6293239.41101991,2021/03/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1376
689734.244035341,6293239.41101991,2021/03/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1377
689734.244035341,6293239.41101991,2021/03/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1378
689734.244035341,6293239.41101991,2021/03/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1379
689734.244035341,6293239.41101991,2021/03/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1380
689734.244035341,6293239.41101991,2021/03/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1381
689734.244035341,6293239.41101991,2021/03/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1382
689734.244035341,6293239.41101991,2021/03/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1383
689734.244035341,6293239.41101991,2021/03/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1384
689734.244035341,6293239.41101991,2021/03/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1385
689734.244035341,6293239.41101991,2021/03/24 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,2,3,6.19598813397571,49.1081927023003,933306,6894541,2154,1386
689734.244035341,6293239.41101991,2021/03/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1387
689734.244035341,6293239.41101991,2021/03/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1388
689734.244035341,6293239.41101991,2021/03/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1389
689734.244035341,6293239.41101991,2021/03/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1390
689734.244035341,6293239.41101991,2021/03/29 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1391
689734.244035341,6293239.41101991,2021/03/30 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1392
689734.244035341,6293239.41101991,2021/03/31 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,2,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1393
689734.244035341,6293239.41101991,2021/04/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,3,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1394
689734.244035341,6293239.41101991,2021/04/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1395
689734.244035341,6293239.41101991,2021/04/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1396
689734.244035341,6293239.41101991,2021/04/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1397
689734.244035341,6293239.41101991,2021/04/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1398
689734.244035341,6293239.41101991,2021/04/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1399
689734.244035341,6293239.41101991,2021/04/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1400
689734.244035341,6293239.41101991,2021/04/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1401
687427.038714122,6222435.20545059,2021/06/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,2,1,2,2,2,6.17526215593918,48.6900685573515,933663,6848023,2154,1402
689734.244035341,6293239.41101991,2021/04/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1403
689734.244035341,6293239.41101991,2021/04/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1404
689734.244035341,6293239.41101991,2021/04/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1405
689734.244035341,6293239.41101991,2021/04/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1406
689734.244035341,6293239.41101991,2021/04/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1407
689734.244035341,6293239.41101991,2021/04/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1408
689734.244035341,6293239.41101991,2021/04/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1409
574774.538191827,6234959.11214306,2021/03/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,55029,Bar-le-Duc,1,1,2,1,1,5.16328752580458,48.7642813814862,858990,6853753,2154,1410
689734.244035341,6293239.41101991,2021/04/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1411
689734.244035341,6293239.41101991,2021/04/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1412
689734.244035341,6293239.41101991,2021/04/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1413
689734.244035341,6293239.41101991,2021/04/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1414
689734.244035341,6293239.41101991,2021/04/20 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1415
689734.244035341,6293239.41101991,2021/04/21 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1416
689734.244035341,6293239.41101991,2021/04/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,2,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1417
689734.244035341,6293239.41101991,2021/04/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1418
689734.244035341,6293239.41101991,2021/04/24 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1419
689734.244035341,6293239.41101991,2021/04/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1420
689734.244035341,6293239.41101991,2021/04/26 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1421
689734.244035341,6293239.41101991,2021/04/27 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1422
689734.244035341,6293239.41101991,2021/04/28 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,2,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1423
689734.244035341,6293239.41101991,2021/04/29 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1424
689734.244035341,6293239.41101991,2021/04/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1425
689734.244035341,6293239.41101991,2021/05/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1426
689734.244035341,6293239.41101991,2021/05/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1427
689734.244035341,6293239.41101991,2021/05/03 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1428
689734.244035341,6293239.41101991,2021/05/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1429
689734.244035341,6293239.41101991,2021/05/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1430
689734.244035341,6293239.41101991,2021/05/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1431
689734.244035341,6293239.41101991,2021/05/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1432
689734.244035341,6293239.41101991,2021/05/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1433
689734.244035341,6293239.41101991,2021/05/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1434
689734.244035341,6293239.41101991,2021/05/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1435
689734.244035341,6293239.41101991,2021/05/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1436
689734.244035341,6293239.41101991,2021/05/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1437
689734.244035341,6293239.41101991,2021/05/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1438
689734.244035341,6293239.41101991,2021/05/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1439
689734.244035341,6293239.41101991,2021/05/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1440
689734.244035341,6293239.41101991,2021/05/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1441
689734.244035341,6293239.41101991,2021/05/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1442
689734.244035341,6293239.41101991,2021/05/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1443
689734.244035341,6293239.41101991,2021/05/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1444
689734.244035341,6293239.41101991,2021/05/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1445
689734.244035341,6293239.41101991,2021/05/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1446
689734.244035341,6293239.41101991,2021/05/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1447
689734.244035341,6293239.41101991,2021/05/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1448
689734.244035341,6293239.41101991,2021/05/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1449
689734.244035341,6293239.41101991,2021/05/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1450
689734.244035341,6293239.41101991,2021/05/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1451
689734.244035341,6293239.41101991,2021/05/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1452
689734.244035341,6293239.41101991,2021/05/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1453
689734.244035341,6293239.41101991,2021/05/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1454
689734.244035341,6293239.41101991,2021/05/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1455
689734.244035341,6293239.41101991,2021/05/31 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1456
689734.244035341,6293239.41101991,2021/06/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1457
689734.244035341,6293239.41101991,2021/06/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,2,1,3,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1458
689734.244035341,6293239.41101991,2021/06/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1459
689734.244035341,6293239.41101991,2021/06/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1460
689734.244035341,6293239.41101991,2021/06/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,1,6.19598813397571,49.1081927023003,933306,6894541,2154,1461
689734.244035341,6293239.41101991,2021/06/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1462
689734.244035341,6293239.41101991,2021/06/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,2,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1463
689734.244035341,6293239.41101991,2021/06/08 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,3,1,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1464
689734.244035341,6293239.41101991,2021/06/09 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57463,Metz,1,1,4,2,2,6.19598813397571,49.1081927023003,933306,6894541,2154,1465
767288.962420374,6307426.9921506,2021/03/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1466
687427.038714122,6222435.20545059,2021/06/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,1,1,2,1,2,6.17526215593918,48.6900685573515,933663,6848023,2154,1467
574774.538191827,6234959.11214306,2021/03/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,55029,Bar-le-Duc,1,1,2,1,1,5.16328752580458,48.7642813814862,858990,6853753,2154,1468
767288.962420374,6307426.9921506,2021/06/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1469
687427.038714122,6222435.20545059,2021/01/16 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,2,1,1,2,4,6.17526215593918,48.6900685573515,933663,6848023,2154,1470
687427.038714122,6222435.20545059,2021/06/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,1,1,2,1,2,6.17526215593918,48.6900685573515,933663,6848023,2154,1471
574774.538191827,6234959.11214306,2021/03/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,55029,Bar-le-Duc,1,1,2,1,1,5.16328752580458,48.7642813814862,858990,6853753,2154,1472
767288.962420374,6307426.9921506,2021/03/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1473
687427.038714122,6222435.20545059,2021/01/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,54395,Nancy,1,1,2,1,2,6.17526215593918,48.6900685573515,933663,6848023,2154,1474
767288.962420374,6307426.9921506,2021/07/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,57227,Forbach,1,1,2,1,1,6.89267402278431,49.1915549887411,983669,6906085,2154,1475
