X,Y,FID,valeur,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_lamb93,y_lamb93,date_ech,qualif
2.34683071345657,48.8618283899685,163,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,7,7,0,#F29400,652080,6862620,2019/07/24 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,164,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,7,6,0,#F29400,652080,6862620,2019/07/23 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,165,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,5,0,#F29400,652080,6862620,2019/07/22 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,166,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,4,0,#F29400,652080,6862620,2019/07/21 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,167,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/07/20 22:00:00+00,Bon
2.34683071345657,48.8618283899685,168,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,3,0,#84BF75,652080,6862620,2019/07/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,169,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/07/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,170,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/07/17 22:00:00+00,Bon
2.34683071345657,48.8618283899685,171,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,4,0,#F29400,652080,6862620,2019/07/16 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,172,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,4,0,#F29400,652080,6862620,2019/07/15 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,173,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/07/14 22:00:00+00,Bon
2.34683071345657,48.8618283899685,174,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/07/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,175,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/07/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,176,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/07/11 22:00:00+00,Bon
2.34683071345657,48.8618283899685,177,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,5,0,#F29400,652080,6862620,2019/07/10 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,178,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/07/09 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,179,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/07/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,180,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/07/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,181,5,Airparif,UU,00851,Unité urbaine de Paris,1,1,5,3,0,#F29400,652080,6862620,2019/07/06 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,182,7,Airparif,UU,00851,Unité urbaine de Paris,2,1,7,4,0,#F29400,652080,6862620,2019/07/05 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,183,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/07/04 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,184,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/07/03 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,185,5,Airparif,UU,00851,Unité urbaine de Paris,1,1,5,3,0,#F29400,652080,6862620,2019/07/02 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,186,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/07/01 22:00:00+00,Bon
2.34683071345657,48.8618283899685,187,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/06/30 22:00:00+00,Bon
2.34683071345657,48.8618283899685,188,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,4,0,#F29400,652080,6862620,2019/06/29 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,189,7,Airparif,UU,00851,Unité urbaine de Paris,3,1,7,3,0,#F29400,652080,6862620,2019/06/28 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,190,6,Airparif,UU,00851,Unité urbaine de Paris,2,1,6,4,0,#F29400,652080,6862620,2019/06/27 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,191,5,Airparif,UU,00851,Unité urbaine de Paris,1,1,5,5,0,#F29400,652080,6862620,2019/06/26 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,192,6,Airparif,UU,00851,Unité urbaine de Paris,2,1,6,6,0,#F29400,652080,6862620,2019/06/25 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,193,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,4,0,#F29400,652080,6862620,2019/06/24 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,194,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,4,0,#F29400,652080,6862620,2019/06/23 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,195,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/06/22 22:00:00+00,Bon
2.34683071345657,48.8618283899685,196,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/06/21 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,197,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/06/20 22:00:00+00,Bon
2.34683071345657,48.8618283899685,198,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,199,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/06/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,200,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/06/17 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,201,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/06/16 22:00:00+00,Bon
2.34683071345657,48.8618283899685,202,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,203,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/06/14 22:00:00+00,Bon
2.34683071345657,48.8618283899685,204,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,2,0,#84BF75,652080,6862620,2019/06/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,205,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,206,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/11 22:00:00+00,Bon
2.34683071345657,48.8618283899685,207,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/06/10 22:00:00+00,Bon
2.34683071345657,48.8618283899685,208,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/06/09 22:00:00+00,Bon
2.34683071345657,48.8618283899685,209,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/06/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,210,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,211,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/06/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,212,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/06/05 22:00:00+00,Bon
2.34683071345657,48.8618283899685,213,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/06/04 22:00:00+00,Bon
2.34683071345657,48.8618283899685,214,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/06/03 22:00:00+00,Bon
2.34683071345657,48.8618283899685,215,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/06/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,216,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/06/01 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,217,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/05/31 22:00:00+00,Bon
2.34683071345657,48.8618283899685,218,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,2,0,#84BF75,652080,6862620,2019/05/30 22:00:00+00,Bon
2.34683071345657,48.8618283899685,219,2,Airparif,UU,00851,Unité urbaine de Paris,1,1,2,2,0,#84BF75,652080,6862620,2019/05/29 22:00:00+00,Très bon
2.34683071345657,48.8618283899685,220,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/28 22:00:00+00,Bon
2.34683071345657,48.8618283899685,221,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/05/27 22:00:00+00,Bon
2.34683071345657,48.8618283899685,222,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/05/26 22:00:00+00,Bon
2.34683071345657,48.8618283899685,223,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/05/25 22:00:00+00,Bon
2.34683071345657,48.8618283899685,224,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/24 22:00:00+00,Bon
2.34683071345657,48.8618283899685,225,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,3,0,#F29400,652080,6862620,2019/05/23 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,226,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,4,0,#F29400,652080,6862620,2019/05/22 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,227,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,4,0,#F29400,652080,6862620,2019/05/21 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,228,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/05/20 22:00:00+00,Bon
2.34683071345657,48.8618283899685,229,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/19 22:00:00+00,Bon
2.34683071345657,48.8618283899685,230,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,4,0,#84BF75,652080,6862620,2019/05/18 22:00:00+00,Bon
2.34683071345657,48.8618283899685,231,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/05/17 22:00:00+00,Bon
2.34683071345657,48.8618283899685,232,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/05/16 22:00:00+00,Bon
2.34683071345657,48.8618283899685,233,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/05/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,234,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/14 22:00:00+00,Bon
2.34683071345657,48.8618283899685,235,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,236,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/05/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,237,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/05/11 22:00:00+00,Bon
2.34683071345657,48.8618283899685,238,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/05/10 22:00:00+00,Bon
2.34683071345657,48.8618283899685,239,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,2,0,#84BF75,652080,6862620,2019/05/09 22:00:00+00,Bon
2.34683071345657,48.8618283899685,240,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/05/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,241,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/05/07 22:00:00+00,Bon
2.34683071345657,48.8618283899685,242,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/05/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,243,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/05/05 22:00:00+00,Bon
2.34683071345657,48.8618283899685,244,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/05/04 22:00:00+00,Bon
2.34683071345657,48.8618283899685,245,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/05/03 22:00:00+00,Bon
2.34683071345657,48.8618283899685,246,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/05/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,247,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,5,0,#F29400,652080,6862620,2019/05/01 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,248,6,Airparif,UU,00851,Unité urbaine de Paris,2,1,5,6,0,#F29400,652080,6862620,2019/04/30 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,249,6,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,6,0,#F29400,652080,6862620,2019/04/29 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,250,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/04/28 22:00:00+00,Bon
2.34683071345657,48.8618283899685,251,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/04/27 22:00:00+00,Bon
2.34683071345657,48.8618283899685,252,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/04/26 22:00:00+00,Bon
2.34683071345657,48.8618283899685,253,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/04/25 22:00:00+00,Bon
2.34683071345657,48.8618283899685,254,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/04/24 22:00:00+00,Bon
2.34683071345657,48.8618283899685,255,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/04/23 22:00:00+00,Bon
2.34683071345657,48.8618283899685,256,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,5,0,#F29400,652080,6862620,2019/04/22 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,257,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,5,4,0,#F29400,652080,6862620,2019/04/21 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,258,6,Airparif,UU,00851,Unité urbaine de Paris,4,1,6,4,0,#F29400,652080,6862620,2019/04/20 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,259,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,6,3,0,#F29400,652080,6862620,2019/04/19 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,260,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,5,4,0,#F29400,652080,6862620,2019/04/18 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,261,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,3,0,#F29400,652080,6862620,2019/04/17 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,262,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/04/16 22:00:00+00,Bon
2.34683071345657,48.8618283899685,263,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,4,0,#84BF75,652080,6862620,2019/04/15 22:00:00+00,Bon
2.34683071345657,48.8618283899685,264,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,5,0,#F29400,652080,6862620,2019/04/14 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,265,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,4,0,#84BF75,652080,6862620,2019/04/13 22:00:00+00,Bon
2.34683071345657,48.8618283899685,266,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,4,0,#84BF75,652080,6862620,2019/04/12 22:00:00+00,Bon
2.34683071345657,48.8618283899685,267,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,5,0,#F29400,652080,6862620,2019/04/11 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,268,5,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,5,0,#F29400,652080,6862620,2019/04/10 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,269,6,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,6,0,#F29400,652080,6862620,2019/04/09 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,270,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/04/08 22:00:00+00,Bon
2.34683071345657,48.8618283899685,271,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,4,5,0,#F29400,652080,6862620,2019/04/07 22:00:00+00,Moyen
2.34683071345657,48.8618283899685,272,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,2,0,#84BF75,652080,6862620,2019/04/06 22:00:00+00,Bon
2.34683071345657,48.8618283899685,273,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/04/05 22:00:00+00,Bon
2.34683071345657,48.8618283899685,274,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/04/04 22:00:00+00,Bon
2.34683071345657,48.8618283899685,275,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,2,0,#84BF75,652080,6862620,2019/04/03 22:00:00+00,Bon
2.34683071345657,48.8618283899685,276,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/04/02 22:00:00+00,Bon
2.34683071345657,48.8618283899685,277,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/04/01 22:00:00+00,Bon
2.34683071345657,48.8618283899685,278,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,5,6,0,#F29400,652080,6862620,2019/03/31 22:00:00+00,Médiocre
2.34683071345657,48.8618283899685,279,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,5,5,0,#F29400,652080,6862620,2019/03/30 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,280,5,Airparif,UU,00851,Unité urbaine de Paris,5,1,5,5,0,#F29400,652080,6862620,2019/03/29 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,281,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,4,5,0,#F29400,652080,6862620,2019/03/28 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,282,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,6,0,#F29400,652080,6862620,2019/03/27 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,283,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,5,0,#F29400,652080,6862620,2019/03/26 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,284,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,4,0,#84BF75,652080,6862620,2019/03/25 23:00:00+00,Bon
2.34683071345657,48.8618283899685,285,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/03/24 23:00:00+00,Bon
2.34683071345657,48.8618283899685,286,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,6,0,#F29400,652080,6862620,2019/03/23 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,287,6,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,6,0,#F29400,652080,6862620,2019/03/22 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,288,6,Airparif,UU,00851,Unité urbaine de Paris,5,1,4,6,0,#F29400,652080,6862620,2019/03/21 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,289,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,5,0,#F29400,652080,6862620,2019/03/20 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,290,6,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,6,0,#F29400,652080,6862620,2019/03/19 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,291,4,Airparif,UU,00851,Unité urbaine de Paris,4,1,4,4,0,#84BF75,652080,6862620,2019/03/18 23:00:00+00,Bon
2.34683071345657,48.8618283899685,292,3,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,2,0,#84BF75,652080,6862620,2019/03/17 23:00:00+00,Bon
2.34683071345657,48.8618283899685,293,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/03/16 23:00:00+00,Bon
2.34683071345657,48.8618283899685,294,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/03/15 23:00:00+00,Bon
2.34683071345657,48.8618283899685,295,3,Airparif,UU,00851,Unité urbaine de Paris,1,1,3,2,0,#84BF75,652080,6862620,2019/03/14 23:00:00+00,Bon
2.34683071345657,48.8618283899685,296,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/03/13 23:00:00+00,Bon
2.34683071345657,48.8618283899685,297,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/03/12 23:00:00+00,Bon
2.34683071345657,48.8618283899685,298,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/03/11 23:00:00+00,Bon
2.34683071345657,48.8618283899685,299,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,4,3,0,#84BF75,652080,6862620,2019/03/10 23:00:00+00,Bon
2.34683071345657,48.8618283899685,300,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/03/09 23:00:00+00,Bon
2.34683071345657,48.8618283899685,301,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/03/08 23:00:00+00,Bon
2.34683071345657,48.8618283899685,302,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/03/07 23:00:00+00,Bon
2.34683071345657,48.8618283899685,303,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,2,0,#84BF75,652080,6862620,2019/03/06 23:00:00+00,Bon
2.34683071345657,48.8618283899685,304,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/03/05 23:00:00+00,Bon
2.34683071345657,48.8618283899685,305,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,2,0,#84BF75,652080,6862620,2019/03/04 23:00:00+00,Bon
2.34683071345657,48.8618283899685,306,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,2,0,#84BF75,652080,6862620,2019/03/03 23:00:00+00,Bon
2.34683071345657,48.8618283899685,307,4,Airparif,UU,00851,Unité urbaine de Paris,1,1,4,3,0,#84BF75,652080,6862620,2019/03/02 23:00:00+00,Bon
2.34683071345657,48.8618283899685,308,3,Airparif,UU,00851,Unité urbaine de Paris,2,1,3,3,0,#84BF75,652080,6862620,2019/03/01 23:00:00+00,Bon
2.34683071345657,48.8618283899685,309,4,Airparif,UU,00851,Unité urbaine de Paris,2,1,4,3,0,#84BF75,652080,6862620,2019/02/28 23:00:00+00,Bon
2.34683071345657,48.8618283899685,310,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,5,0,#F29400,652080,6862620,2019/02/27 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,311,8,Airparif,UU,00851,Unité urbaine de Paris,5,1,3,8,0,#D82517,652080,6862620,2019/02/26 23:00:00+00,Mauvais
2.34683071345657,48.8618283899685,312,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,7,0,#F29400,652080,6862620,2019/02/25 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,313,5,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,5,0,#F29400,652080,6862620,2019/02/24 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,314,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,4,0,#84BF75,652080,6862620,2019/02/23 23:00:00+00,Bon
2.34683071345657,48.8618283899685,315,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,4,0,#84BF75,652080,6862620,2019/02/22 23:00:00+00,Bon
2.34683071345657,48.8618283899685,316,8,Airparif,UU,00851,Unité urbaine de Paris,4,1,2,8,0,#D82517,652080,6862620,2019/02/21 23:00:00+00,Mauvais
2.34683071345657,48.8618283899685,317,8,Airparif,UU,00851,Unité urbaine de Paris,5,1,2,8,0,#D82517,652080,6862620,2019/02/20 23:00:00+00,Mauvais
2.34683071345657,48.8618283899685,318,7,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,7,0,#F29400,652080,6862620,2019/02/19 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,319,4,Airparif,UU,00851,Unité urbaine de Paris,3,1,3,4,0,#84BF75,652080,6862620,2019/02/18 23:00:00+00,Bon
2.34683071345657,48.8618283899685,320,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,5,0,#F29400,652080,6862620,2019/02/17 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,321,5,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,5,0,#F29400,652080,6862620,2019/02/16 23:00:00+00,Moyen
2.34683071345657,48.8618283899685,322,8,Airparif,UU,00851,Unité urbaine de Paris,4,1,3,8,0,#D82517,652080,6862620,2019/02/15 23:00:00+00,Mauvais
2.34683071345657,48.8618283899685,323,7,Airparif,UU,00851,Unité urbaine de Paris,5,1,2,7,0,#F29400,652080,6862620,2019/02/14 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,324,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,6,0,#F29400,652080,6862620,2019/02/13 23:00:00+00,Médiocre
2.34683071345657,48.8618283899685,325,6,Airparif,UU,00851,Unité urbaine de Paris,3,1,2,6,0,#F29400,652080,6862620,2019/02/12 23:00:00+00,Médiocre
