X,Y,FID,valeur,source,couleur,type_zone,code_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,lib_zone,date_ech,qualif
9.44742043925361,42.6993249607426,5920273,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,3,4,0,ZAR BASTIA,2020/09/02 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920274,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,4,4,0,ZR CORSE,2020/09/02 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920275,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,3,4,4,0,ZAR AJACCIO,2020/09/01 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920276,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,4,4,0,ZAR BASTIA,2020/09/01 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920277,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,1,4,0,ZR CORSE,2020/09/01 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920278,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,1,4,0,ZAR AJACCIO,2020/08/31 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920279,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,1,4,0,ZAR BASTIA,2020/08/31 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920280,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,4,1,4,0,ZR CORSE,2020/08/31 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920281,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,4,0,ZAR AJACCIO,2020/08/30 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920282,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,3,4,4,0,ZAR BASTIA,2020/08/30 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920283,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,4,0,ZR CORSE,2020/08/30 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920284,5,Qualitair Corse,#F0E641,EPCI,2A004,1,2,4,5,0,ZAR AJACCIO,2020/08/29 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920285,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,3,4,4,0,ZAR BASTIA,2020/08/29 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920286,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,1,3,4,0,ZR CORSE,2020/08/29 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920287,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,1,4,0,ZAR AJACCIO,2020/08/28 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920288,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,1,2,4,0,ZAR BASTIA,2020/08/28 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920289,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,2,4,0,ZR CORSE,2020/08/28 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920290,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,2,4,0,ZAR AJACCIO,2020/08/27 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920291,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,3,4,0,ZAR BASTIA,2020/08/27 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920292,5,Qualitair Corse,#F0E641,EPCI,2B096,2,2,4,5,0,ZR CORSE,2020/08/27 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920293,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,4,4,0,ZAR AJACCIO,2020/08/26 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920294,5,Qualitair Corse,#F0E641,EPCI,2B033,5,3,1,5,0,ZAR BASTIA,2020/08/26 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920295,5,Qualitair Corse,#F0E641,EPCI,2B096,3,1,4,5,0,ZR CORSE,2020/08/26 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920296,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,1,1,4,0,ZAR AJACCIO,2020/08/25 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920297,5,Qualitair Corse,#F0E641,EPCI,2B033,2,5,3,5,0,ZAR BASTIA,2020/08/25 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920298,5,Qualitair Corse,#F0E641,EPCI,2B096,1,2,2,5,0,ZR CORSE,2020/08/25 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920299,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,1,4,0,ZAR AJACCIO,2020/08/24 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920300,5,Qualitair Corse,#F0E641,EPCI,2B033,3,1,2,5,0,ZAR BASTIA,2020/08/24 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920301,5,Qualitair Corse,#F0E641,EPCI,2B096,1,4,2,5,0,ZR CORSE,2020/08/24 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920302,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,2,4,0,ZAR AJACCIO,2020/08/23 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920303,5,Qualitair Corse,#F0E641,EPCI,2B033,1,4,4,5,0,ZAR BASTIA,2020/08/23 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920304,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,3,1,4,0,ZR CORSE,2020/08/23 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920305,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,1,3,4,0,ZAR AJACCIO,2020/08/22 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920306,3,Qualitair Corse,#50CCAA,EPCI,2B033,1,1,3,3,0,ZAR BASTIA,2020/08/22 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920307,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,4,0,ZR CORSE,2020/08/22 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920308,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,1,3,4,0,ZAR AJACCIO,2020/08/21 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920309,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,3,4,0,ZAR BASTIA,2020/08/21 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920310,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,4,4,0,ZR CORSE,2020/08/21 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920311,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,1,4,0,ZAR AJACCIO,2020/08/20 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920312,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,1,4,0,ZAR BASTIA,2020/08/20 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920313,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,2,3,4,0,ZR CORSE,2020/08/20 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920314,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,1,4,0,ZAR AJACCIO,2020/08/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920315,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,4,1,4,0,ZAR BASTIA,2020/08/19 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920316,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,1,2,4,0,ZR CORSE,2020/08/19 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920317,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,3,4,0,ZAR AJACCIO,2020/08/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920318,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,2,1,4,0,ZAR BASTIA,2020/08/18 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920319,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2020/08/18 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920320,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,4,4,0,ZAR AJACCIO,2020/08/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920321,5,Qualitair Corse,#F0E641,EPCI,2B033,2,3,4,5,0,ZAR BASTIA,2020/08/17 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920322,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,2,3,4,0,ZR CORSE,2020/08/17 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920323,5,Qualitair Corse,#F0E641,EPCI,2A004,1,2,2,5,0,ZAR AJACCIO,2020/08/16 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920324,5,Qualitair Corse,#F0E641,EPCI,2B033,2,5,4,5,0,ZAR BASTIA,2020/08/16 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920325,5,Qualitair Corse,#F0E641,EPCI,2B096,3,1,1,5,0,ZR CORSE,2020/08/16 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920326,5,Qualitair Corse,#F0E641,EPCI,2A004,2,5,5,5,0,ZAR AJACCIO,2020/08/15 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920327,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,4,4,0,ZAR BASTIA,2020/08/15 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920328,5,Qualitair Corse,#F0E641,EPCI,2B096,4,1,5,5,0,ZR CORSE,2020/08/15 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920329,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,4,4,0,ZAR AJACCIO,2020/08/14 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920330,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,2,2,4,0,ZAR BASTIA,2020/08/14 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920331,5,Qualitair Corse,#F0E641,EPCI,2B096,1,5,4,5,0,ZR CORSE,2020/08/14 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920332,5,Qualitair Corse,#F0E641,EPCI,2A004,4,5,5,5,0,ZAR AJACCIO,2020/08/13 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920333,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,1,3,4,0,ZAR BASTIA,2020/08/13 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920334,5,Qualitair Corse,#F0E641,EPCI,2B096,5,5,2,5,0,ZR CORSE,2020/08/13 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920335,5,Qualitair Corse,#F0E641,EPCI,2A004,4,2,1,5,0,ZAR AJACCIO,2020/08/12 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920336,6,Qualitair Corse,#FF5050,EPCI,2B033,2,3,4,6,0,ZAR BASTIA,2020/08/12 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920337,5,Qualitair Corse,#F0E641,EPCI,2B096,4,2,5,5,0,ZR CORSE,2020/08/12 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920338,5,Qualitair Corse,#F0E641,EPCI,2A004,5,4,2,5,0,ZAR AJACCIO,2020/08/11 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920339,6,Qualitair Corse,#FF5050,EPCI,2B033,2,2,1,6,0,ZAR BASTIA,2020/08/11 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920340,5,Qualitair Corse,#F0E641,EPCI,2B096,3,1,5,5,0,ZR CORSE,2020/08/11 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920341,5,Qualitair Corse,#F0E641,EPCI,2A004,2,4,4,5,0,ZAR AJACCIO,2020/08/10 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920342,5,Qualitair Corse,#F0E641,EPCI,2B033,1,1,4,5,0,ZAR BASTIA,2020/08/10 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920343,6,Qualitair Corse,#FF5050,EPCI,2B096,6,2,1,6,0,ZR CORSE,2020/08/10 12:00:00+00,Médiocre
8.73873442867619,41.9367077839648,5920344,5,Qualitair Corse,#F0E641,EPCI,2A004,4,5,1,5,0,ZAR AJACCIO,2020/08/09 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920345,5,Qualitair Corse,#F0E641,EPCI,2B033,1,1,2,5,0,ZAR BASTIA,2020/08/09 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920346,6,Qualitair Corse,#FF5050,EPCI,2B096,1,2,2,6,0,ZR CORSE,2020/08/09 12:00:00+00,Médiocre
8.73873442867619,41.9367077839648,5920347,6,Qualitair Corse,#FF5050,EPCI,2A004,2,2,5,6,0,ZAR AJACCIO,2020/08/08 12:00:00+00,Médiocre
9.44742043925361,42.6993249607426,5920348,6,Qualitair Corse,#FF5050,EPCI,2B033,2,6,3,6,0,ZAR BASTIA,2020/08/08 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920349,6,Qualitair Corse,#FF5050,EPCI,2B096,6,6,4,6,0,ZR CORSE,2020/08/08 12:00:00+00,Médiocre
8.73873442867619,41.9367077839648,5920350,5,Qualitair Corse,#F0E641,EPCI,2A004,1,2,2,5,0,ZAR AJACCIO,2020/08/07 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920351,5,Qualitair Corse,#F0E641,EPCI,2B033,1,2,2,5,0,ZAR BASTIA,2020/08/07 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920352,6,Qualitair Corse,#FF5050,EPCI,2B096,1,2,6,6,0,ZR CORSE,2020/08/07 12:00:00+00,Médiocre
8.73873442867619,41.9367077839648,5920353,5,Qualitair Corse,#F0E641,EPCI,2A004,1,3,2,5,0,ZAR AJACCIO,2020/08/06 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920354,5,Qualitair Corse,#F0E641,EPCI,2B033,1,4,4,5,0,ZAR BASTIA,2020/08/06 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920355,5,Qualitair Corse,#F0E641,EPCI,2B096,1,3,2,5,0,ZR CORSE,2020/08/06 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920356,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,2,4,0,ZAR AJACCIO,2020/08/05 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920357,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,3,3,4,0,ZAR BASTIA,2020/08/05 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920358,5,Qualitair Corse,#F0E641,EPCI,2B096,3,5,5,5,0,ZR CORSE,2020/08/05 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920359,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,3,4,0,ZAR AJACCIO,2020/08/04 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920360,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,2,4,4,0,ZAR BASTIA,2020/08/04 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920361,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,1,4,0,ZR CORSE,2020/08/04 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920362,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,4,1,4,0,ZAR AJACCIO,2020/08/03 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920363,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,3,2,4,0,ZAR BASTIA,2020/08/03 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920364,5,Qualitair Corse,#F0E641,EPCI,2B096,4,1,2,5,0,ZR CORSE,2020/08/03 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920365,6,Qualitair Corse,#FF5050,EPCI,2A004,3,6,6,6,0,ZAR AJACCIO,2020/08/02 12:00:00+00,Médiocre
9.44742043925361,42.6993249607426,5920366,5,Qualitair Corse,#F0E641,EPCI,2B033,1,1,4,5,0,ZAR BASTIA,2020/08/02 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920367,5,Qualitair Corse,#F0E641,EPCI,2B096,5,5,1,5,0,ZR CORSE,2020/08/02 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920368,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,1,4,0,ZAR AJACCIO,2020/08/01 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920369,5,Qualitair Corse,#F0E641,EPCI,2B033,1,5,5,5,0,ZAR BASTIA,2020/08/01 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920370,5,Qualitair Corse,#F0E641,EPCI,2B096,2,1,2,5,0,ZR CORSE,2020/08/01 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920371,4,Qualitair Corse,#50CCAA,EPCI,2A004,2,3,3,4,0,ZAR AJACCIO,2020/07/31 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920372,5,Qualitair Corse,#F0E641,EPCI,2B033,1,2,4,5,0,ZAR BASTIA,2020/07/31 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920373,5,Qualitair Corse,#F0E641,EPCI,2B096,4,3,2,5,0,ZR CORSE,2020/07/31 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920374,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,4,4,4,0,ZAR AJACCIO,2020/07/30 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920375,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,4,4,0,ZAR BASTIA,2020/07/30 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920376,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,1,4,0,ZR CORSE,2020/07/30 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920377,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,2,4,4,0,ZAR AJACCIO,2020/07/29 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920378,5,Qualitair Corse,#F0E641,EPCI,2B033,1,3,1,5,0,ZAR BASTIA,2020/07/29 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920379,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,4,4,0,ZR CORSE,2020/07/29 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920380,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,2,3,4,0,ZAR AJACCIO,2020/07/28 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920381,5,Qualitair Corse,#F0E641,EPCI,2B033,3,3,1,5,0,ZAR BASTIA,2020/07/28 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920382,5,Qualitair Corse,#F0E641,EPCI,2B096,3,1,3,5,0,ZR CORSE,2020/07/28 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920383,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,1,4,0,ZAR AJACCIO,2020/07/27 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920384,5,Qualitair Corse,#F0E641,EPCI,2B033,5,5,2,5,0,ZAR BASTIA,2020/07/27 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920385,5,Qualitair Corse,#F0E641,EPCI,2B096,4,2,3,5,0,ZR CORSE,2020/07/27 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920386,5,Qualitair Corse,#F0E641,EPCI,2A004,2,5,5,5,0,ZAR AJACCIO,2020/07/26 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920387,5,Qualitair Corse,#F0E641,EPCI,2B033,5,4,4,5,0,ZAR BASTIA,2020/07/26 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920388,5,Qualitair Corse,#F0E641,EPCI,2B096,5,4,5,5,0,ZR CORSE,2020/07/26 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920389,5,Qualitair Corse,#F0E641,EPCI,2A004,4,1,4,5,0,ZAR AJACCIO,2020/07/25 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920390,5,Qualitair Corse,#F0E641,EPCI,2B033,3,4,4,5,0,ZAR BASTIA,2020/07/25 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920391,5,Qualitair Corse,#F0E641,EPCI,2B096,2,4,1,5,0,ZR CORSE,2020/07/25 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920392,5,Qualitair Corse,#F0E641,EPCI,2A004,5,1,2,5,0,ZAR AJACCIO,2020/07/24 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920393,6,Qualitair Corse,#FF5050,EPCI,2B033,4,4,2,6,0,ZAR BASTIA,2020/07/24 12:00:00+00,Médiocre
9.19005181165471,42.2360584904372,5920394,5,Qualitair Corse,#F0E641,EPCI,2B096,1,2,3,5,0,ZR CORSE,2020/07/24 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920395,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,1,4,0,ZAR AJACCIO,2020/07/23 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920396,5,Qualitair Corse,#F0E641,EPCI,2B033,2,5,4,5,0,ZAR BASTIA,2020/07/23 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920397,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,4,3,4,0,ZR CORSE,2020/07/23 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920398,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,2,4,0,ZAR AJACCIO,2020/07/22 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920399,4,Qualitair Corse,#50CCAA,EPCI,2B033,2,4,4,4,0,ZAR BASTIA,2020/07/22 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920400,4,Qualitair Corse,#50CCAA,EPCI,2B096,1,1,4,4,0,ZR CORSE,2020/07/22 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920401,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,3,4,4,0,ZAR AJACCIO,2020/07/21 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920402,5,Qualitair Corse,#F0E641,EPCI,2B033,2,1,4,5,0,ZAR BASTIA,2020/07/21 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920403,4,Qualitair Corse,#50CCAA,EPCI,2B096,3,3,3,4,0,ZR CORSE,2020/07/21 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920404,5,Qualitair Corse,#F0E641,EPCI,2A004,3,5,4,5,0,ZAR AJACCIO,2020/07/20 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920405,4,Qualitair Corse,#50CCAA,EPCI,2B033,4,4,1,4,0,ZAR BASTIA,2020/07/20 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920406,5,Qualitair Corse,#F0E641,EPCI,2B096,2,1,4,5,0,ZR CORSE,2020/07/20 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920407,4,Qualitair Corse,#50CCAA,EPCI,2A004,3,3,1,4,0,ZAR AJACCIO,2020/07/19 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920408,4,Qualitair Corse,#50CCAA,EPCI,2B033,3,1,1,4,0,ZAR BASTIA,2020/07/19 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920409,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,1,4,0,ZR CORSE,2020/07/19 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920410,4,Qualitair Corse,#50CCAA,EPCI,2A004,1,4,3,4,0,ZAR AJACCIO,2020/07/18 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920411,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,2,4,0,ZAR BASTIA,2020/07/18 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920412,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,2,4,4,0,ZR CORSE,2020/07/18 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920413,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,4,1,4,0,ZAR AJACCIO,2020/07/17 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920414,4,Qualitair Corse,#50CCAA,EPCI,2B033,1,2,4,4,0,ZAR BASTIA,2020/07/17 12:00:00+00,Bon
9.19005181165471,42.2360584904372,5920415,4,Qualitair Corse,#50CCAA,EPCI,2B096,2,3,3,4,0,ZR CORSE,2020/07/17 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920416,4,Qualitair Corse,#50CCAA,EPCI,2A004,4,1,2,4,0,ZAR AJACCIO,2020/07/16 12:00:00+00,Bon
9.44742043925361,42.6993249607426,5920417,5,Qualitair Corse,#F0E641,EPCI,2B033,3,3,5,5,0,ZAR BASTIA,2020/07/16 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920418,5,Qualitair Corse,#F0E641,EPCI,2B096,4,5,3,5,0,ZR CORSE,2020/07/16 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920419,5,Qualitair Corse,#F0E641,EPCI,2A004,4,1,4,5,0,ZAR AJACCIO,2020/07/15 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920420,5,Qualitair Corse,#F0E641,EPCI,2B033,3,1,1,5,0,ZAR BASTIA,2020/07/15 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920421,5,Qualitair Corse,#F0E641,EPCI,2B096,4,1,4,5,0,ZR CORSE,2020/07/15 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920422,5,Qualitair Corse,#F0E641,EPCI,2A004,3,2,3,5,0,ZAR AJACCIO,2020/07/14 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920423,5,Qualitair Corse,#F0E641,EPCI,2B033,5,5,4,5,0,ZAR BASTIA,2020/07/14 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920424,5,Qualitair Corse,#F0E641,EPCI,2B096,4,5,2,5,0,ZR CORSE,2020/07/14 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920425,5,Qualitair Corse,#F0E641,EPCI,2A004,4,5,5,5,0,ZAR AJACCIO,2020/07/13 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920426,5,Qualitair Corse,#F0E641,EPCI,2B033,1,1,2,5,0,ZAR BASTIA,2020/07/13 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920427,4,Qualitair Corse,#50CCAA,EPCI,2B096,4,1,1,4,0,ZR CORSE,2020/07/13 12:00:00+00,Bon
8.73873442867619,41.9367077839648,5920428,5,Qualitair Corse,#F0E641,EPCI,2A004,1,4,4,5,0,ZAR AJACCIO,2020/07/12 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920429,5,Qualitair Corse,#F0E641,EPCI,2B033,3,2,4,5,0,ZAR BASTIA,2020/07/12 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920430,5,Qualitair Corse,#F0E641,EPCI,2B096,4,3,4,5,0,ZR CORSE,2020/07/12 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920431,5,Qualitair Corse,#F0E641,EPCI,2A004,5,1,5,5,0,ZAR AJACCIO,2020/07/11 12:00:00+00,Moyen
9.44742043925361,42.6993249607426,5920432,5,Qualitair Corse,#F0E641,EPCI,2B033,4,5,3,5,0,ZAR BASTIA,2020/07/11 12:00:00+00,Moyen
9.19005181165471,42.2360584904372,5920433,5,Qualitair Corse,#F0E641,EPCI,2B096,2,2,5,5,0,ZR CORSE,2020/07/11 12:00:00+00,Moyen
8.73873442867619,41.9367077839648,5920434,5,Qualitair Corse,#F0E641,EPCI,2A004,5,2,2,5,0,ZAR AJACCIO,2020/07/10 12:00:00+00,Moyen
