FID,id,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bfc.184788,184788,2021-03-24T00:00:00Z,2,Moyen,#50ccaa,2021-03-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184789,184789,2021-03-25T00:00:00Z,3,Dégradé,#f0e641,2021-03-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184790,184790,2021-03-26T00:00:00Z,2,Moyen,#50ccaa,2021-03-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184791,184791,2021-03-27T00:00:00Z,2,Moyen,#50ccaa,2021-03-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184792,184792,2021-03-28T00:00:00Z,2,Moyen,#50ccaa,2021-03-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184793,184793,2021-03-29T00:00:00Z,3,Dégradé,#f0e641,2021-03-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184794,184794,2021-03-30T00:00:00Z,3,Dégradé,#f0e641,2021-03-31T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184795,184795,2021-03-31T00:00:00Z,3,Dégradé,#f0e641,2021-04-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184796,184796,2021-04-01T00:00:00Z,3,Dégradé,#f0e641,2021-04-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184797,184797,2021-04-02T00:00:00Z,2,Moyen,#50ccaa,2021-04-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,2,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184798,184798,2021-04-03T00:00:00Z,2,Moyen,#50ccaa,2021-04-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184799,184799,2021-04-04T00:00:00Z,2,Moyen,#50ccaa,2021-04-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184800,184800,2021-04-05T00:00:00Z,2,Moyen,#50ccaa,2021-04-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184801,184801,2021-04-06T00:00:00Z,2,Moyen,#50ccaa,2021-04-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184802,184802,2021-04-07T00:00:00Z,2,Moyen,#50ccaa,2021-04-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184803,184803,2021-04-08T00:00:00Z,2,Moyen,#50ccaa,2021-04-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184804,184804,2021-04-09T00:00:00Z,2,Moyen,#50ccaa,2021-04-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184805,184805,2021-04-10T00:00:00Z,2,Moyen,#50ccaa,2021-04-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184806,184806,2021-04-11T00:00:00Z,2,Moyen,#50ccaa,2021-04-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184807,184807,2021-04-12T00:00:00Z,2,Moyen,#50ccaa,2021-04-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184808,184808,2021-04-13T00:00:00Z,2,Moyen,#50ccaa,2021-04-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184809,184809,2021-04-14T00:00:00Z,2,Moyen,#50ccaa,2021-04-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184810,184810,2021-04-15T00:00:00Z,2,Moyen,#50ccaa,2021-04-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184811,184811,2021-04-16T00:00:00Z,2,Moyen,#50ccaa,2021-04-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184812,184812,2021-04-17T00:00:00Z,2,Moyen,#50ccaa,2021-04-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184813,184813,2021-04-18T00:00:00Z,2,Moyen,#50ccaa,2021-04-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184814,184814,2021-04-19T00:00:00Z,2,Moyen,#50ccaa,2021-04-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184815,184815,2021-04-20T00:00:00Z,3,Dégradé,#f0e641,2021-04-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184816,184816,2021-04-21T00:00:00Z,3,Dégradé,#f0e641,2021-04-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184817,184817,2021-04-22T00:00:00Z,3,Dégradé,#f0e641,2021-04-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,2,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184818,184818,2021-04-23T00:00:00Z,3,Dégradé,#f0e641,2021-04-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184819,184819,2021-04-24T00:00:00Z,3,Dégradé,#f0e641,2021-04-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184820,184820,2021-04-25T00:00:00Z,3,Dégradé,#f0e641,2021-04-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184821,184821,2021-04-26T00:00:00Z,3,Dégradé,#f0e641,2021-04-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184822,184822,2021-04-27T00:00:00Z,3,Dégradé,#f0e641,2021-04-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,2,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184823,184823,2021-04-28T00:00:00Z,3,Dégradé,#f0e641,2021-04-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184824,184824,2021-04-29T00:00:00Z,2,Moyen,#50ccaa,2021-04-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184825,184825,2021-04-30T00:00:00Z,2,Moyen,#50ccaa,2021-05-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184826,184826,2021-05-01T00:00:00Z,2,Moyen,#50ccaa,2021-05-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184827,184827,2021-05-02T00:00:00Z,2,Moyen,#50ccaa,2021-05-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184828,184828,2021-05-03T00:00:00Z,3,Dégradé,#f0e641,2021-05-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184829,184829,2021-05-04T00:00:00Z,2,Moyen,#50ccaa,2021-05-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184830,184830,2021-05-05T00:00:00Z,2,Moyen,#50ccaa,2021-05-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184831,184831,2021-05-06T00:00:00Z,2,Moyen,#50ccaa,2021-05-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184832,184832,2021-05-07T00:00:00Z,2,Moyen,#50ccaa,2021-05-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184833,184833,2021-05-08T00:00:00Z,2,Moyen,#50ccaa,2021-05-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184834,184834,2021-05-09T00:00:00Z,2,Moyen,#50ccaa,2021-05-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184835,184835,2021-05-10T00:00:00Z,2,Moyen,#50ccaa,2021-05-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184836,184836,2021-05-11T00:00:00Z,2,Moyen,#50ccaa,2021-05-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184837,184837,2021-05-12T00:00:00Z,2,Moyen,#50ccaa,2021-05-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184838,184838,2021-05-13T00:00:00Z,2,Moyen,#50ccaa,2021-05-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184839,184839,2021-05-14T00:00:00Z,2,Moyen,#50ccaa,2021-05-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184840,184840,2021-05-15T00:00:00Z,2,Moyen,#50ccaa,2021-05-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184841,184841,2021-05-16T00:00:00Z,2,Moyen,#50ccaa,2021-05-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184842,184842,2021-05-17T00:00:00Z,2,Moyen,#50ccaa,2021-05-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184843,184843,2021-05-18T00:00:00Z,2,Moyen,#50ccaa,2021-05-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184844,184844,2021-05-19T00:00:00Z,2,Moyen,#50ccaa,2021-05-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184845,184845,2021-05-20T00:00:00Z,2,Moyen,#50ccaa,2021-05-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184846,184846,2021-05-21T00:00:00Z,2,Moyen,#50ccaa,2021-05-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184847,184847,2021-05-22T00:00:00Z,2,Moyen,#50ccaa,2021-05-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184848,184848,2021-05-23T00:00:00Z,2,Moyen,#50ccaa,2021-05-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184849,184849,2021-05-24T00:00:00Z,2,Moyen,#50ccaa,2021-05-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184850,184850,2021-05-25T00:00:00Z,2,Moyen,#50ccaa,2021-05-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184851,184851,2021-05-26T00:00:00Z,2,Moyen,#50ccaa,2021-05-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184852,184852,2021-05-27T00:00:00Z,2,Moyen,#50ccaa,2021-05-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184853,184853,2021-05-28T00:00:00Z,2,Moyen,#50ccaa,2021-05-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184854,184854,2021-05-29T00:00:00Z,2,Moyen,#50ccaa,2021-05-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184855,184855,2021-05-30T00:00:00Z,2,Moyen,#50ccaa,2021-05-31T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184856,184856,2021-05-31T00:00:00Z,3,Dégradé,#f0e641,2021-06-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184857,184857,2021-06-01T00:00:00Z,3,Dégradé,#f0e641,2021-06-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184858,184858,2021-06-02T00:00:00Z,2,Moyen,#50ccaa,2021-06-03T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184859,184859,2021-06-03T00:00:00Z,2,Moyen,#50ccaa,2021-06-04T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184860,184860,2021-06-04T00:00:00Z,2,Moyen,#50ccaa,2021-06-05T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184861,184861,2021-06-05T00:00:00Z,2,Moyen,#50ccaa,2021-06-06T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184862,184862,2021-06-06T00:00:00Z,2,Moyen,#50ccaa,2021-06-07T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184863,184863,2021-06-07T00:00:00Z,2,Moyen,#50ccaa,2021-06-08T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184864,184864,2021-06-08T00:00:00Z,3,Dégradé,#f0e641,2021-06-09T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184865,184865,2021-06-09T00:00:00Z,3,Dégradé,#f0e641,2021-06-10T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184866,184866,2021-06-10T00:00:00Z,3,Dégradé,#f0e641,2021-06-11T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184867,184867,2021-06-11T00:00:00Z,3,Dégradé,#f0e641,2021-06-12T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184868,184868,2021-06-12T00:00:00Z,2,Moyen,#50ccaa,2021-06-13T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184869,184869,2021-06-13T00:00:00Z,2,Moyen,#50ccaa,2021-06-14T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184870,184870,2021-06-14T00:00:00Z,3,Dégradé,#f0e641,2021-06-15T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184871,184871,2021-06-15T00:00:00Z,4,Mauvais,#ff5050,2021-06-16T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,4,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184872,184872,2021-06-16T00:00:00Z,3,Dégradé,#f0e641,2021-06-17T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184873,184873,2021-06-17T00:00:00Z,3,Dégradé,#f0e641,2021-06-18T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184874,184874,2021-06-18T00:00:00Z,3,Dégradé,#f0e641,2021-06-19T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,3,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184875,184875,2021-06-19T00:00:00Z,2,Moyen,#50ccaa,2021-06-20T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,2,2,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184876,184876,2021-06-20T00:00:00Z,2,Moyen,#50ccaa,2021-06-21T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,2,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184877,184877,2021-06-21T00:00:00Z,2,Moyen,#50ccaa,2021-06-22T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184878,184878,2021-06-22T00:00:00Z,2,Moyen,#50ccaa,2021-06-23T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184879,184879,2021-06-23T00:00:00Z,2,Moyen,#50ccaa,2021-06-24T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184880,184880,2021-06-24T00:00:00Z,2,Moyen,#50ccaa,2021-06-25T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184881,184881,2021-06-25T00:00:00Z,2,Moyen,#50ccaa,2021-06-26T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184882,184882,2021-06-26T00:00:00Z,2,Moyen,#50ccaa,2021-06-27T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184883,184883,2021-06-27T00:00:00Z,2,Moyen,#50ccaa,2021-06-28T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184884,184884,2021-06-28T00:00:00Z,2,Moyen,#50ccaa,2021-06-29T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184885,184885,2021-06-29T00:00:00Z,2,Moyen,#50ccaa,2021-06-30T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184886,184886,2021-06-30T00:00:00Z,2,Moyen,#50ccaa,2021-07-01T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
ind_bfc.184887,184887,2021-07-01T00:00:00Z,2,Moyen,#50ccaa,2021-07-02T00:00:00Z,ATMO Bourgogne-Franche-Comté,commune,25231,Eysson,1,1,2,1,1,6.43025,47.19989,959606,6683373,2154,POINT (959606.4998010737 6683373.299703158)
