X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
207996.0157676,6612807.4664509,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,2,0,41944,2606
294309.80934398,6538555.99784649,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41570,2607
276533.199859203,6318360.23321337,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,3,0,42318,2608
339168.224548946,6556262.08622229,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,3,0,43440,2609
179218.814202631,6573672.10147548,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41199,2610
308145.708854676,6496529.06879057,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,4,2,0,40830,2611
342672.562119118,6512347.09158884,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,3,0,42692,2612
252130.854282409,6580252.15296222,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44185,2613
391162.21911376,6509188.04991023,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,44933,2614
365014.383921328,6419907.29480295,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,44559,2615
440968.785684487,6495501.15758161,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,43814,2616
263920.701552325,6626460.49089984,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43066,2617
254308.263522326,6428768.19464686,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40456,2618
308145.708854676,6496529.06879057,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,4,2,0,40831,2619
294309.80934398,6538555.99784649,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,2,0,41571,2620
391162.21911376,6509188.04991023,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,2,0,44934,2621
252130.854282409,6580252.15296222,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,4,2,0,44186,2622
276533.199859203,6318360.23321337,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,3,0,42319,2623
365014.383921328,6419907.29480295,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,44560,2624
207996.0157676,6612807.4664509,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,4,2,0,41945,2625
342672.562119118,6512347.09158884,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,42693,2626
440968.785684487,6495501.15758161,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,2,0,43815,2627
263920.701552325,6626460.49089984,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,2,4,2,0,43067,2628
339168.224548946,6556262.08622229,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,2,0,43441,2629
179218.814202631,6573672.10147548,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,41200,2630
254308.263522326,6428768.19464686,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,40457,2631
252130.854282409,6580252.15296222,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44187,2632
440968.785684487,6495501.15758161,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,2,0,43816,2633
308145.708854676,6496529.06879057,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,4,0,0,40832,2634
294309.80934398,6538555.99784649,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41572,2635
391162.21911376,6509188.04991023,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,2,0,44935,2636
179218.814202631,6573672.10147548,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,1,0,41201,2637
339168.224548946,6556262.08622229,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,3,0,43442,2638
254308.263522326,6428768.19464686,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,40458,2639
207996.0157676,6612807.4664509,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,2,0,41946,2640
342672.562119118,6512347.09158884,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,42694,2641
263920.701552325,6626460.49089984,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43068,2642
365014.383921328,6419907.29480295,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,44561,2643
276533.199859203,6318360.23321337,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,3,0,42320,2644
276533.199859203,6318360.23321337,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,5,4,0,42321,2645
339168.224548946,6556262.08622229,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,2,5,4,0,43443,2646
179218.814202631,6573672.10147548,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,4,2,0,41202,2647
254308.263522326,6428768.19464686,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,3,0,40459,2648
440968.785684487,6495501.15758161,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,43817,2649
207996.0157676,6612807.4664509,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,4,3,0,41947,2650
391162.21911376,6509188.04991023,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,2,4,4,0,44936,2651
365014.383921328,6419907.29480295,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,2,4,4,0,44562,2652
252130.854282409,6580252.15296222,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,5,2,0,44188,2653
263920.701552325,6626460.49089984,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,5,3,0,43069,2654
294309.80934398,6538555.99784649,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,3,0,41573,2655
308145.708854676,6496529.06879057,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,2,0,0,0,40833,2656
342672.562119118,6512347.09158884,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,4,0,42695,2657
294309.80934398,6538555.99784649,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,2,0,41574,2658
365014.383921328,6419907.29480295,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,2,0,44563,2659
252130.854282409,6580252.15296222,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,1,0,44189,2660
342672.562119118,6512347.09158884,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42696,2661
440968.785684487,6495501.15758161,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,3,0,43818,2662
263920.701552325,6626460.49089984,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,43070,2663
339168.224548946,6556262.08622229,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,2,0,43444,2664
308145.708854676,6496529.06879057,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,1,3,0,0,40834,2665
207996.0157676,6612807.4664509,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,2,2,0,41948,2666
254308.263522326,6428768.19464686,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40460,2667
179218.814202631,6573672.10147548,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,2,2,0,41203,2668
391162.21911376,6509188.04991023,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,44937,2669
276533.199859203,6318360.23321337,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,42322,2670
252130.854282409,6580252.15296222,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,1,0,44190,2671
342672.562119118,6512347.09158884,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,2,0,42697,2672
263920.701552325,6626460.49089984,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,2,1,0,43071,2673
391162.21911376,6509188.04991023,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,2,0,44938,2674
179218.814202631,6573672.10147548,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,2,1,0,41204,2675
308145.708854676,6496529.06879057,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,40835,2676
207996.0157676,6612807.4664509,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,2,1,0,41949,2677
365014.383921328,6419907.29480295,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44564,2678
254308.263522326,6428768.19464686,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,2,2,0,40461,2679
339168.224548946,6556262.08622229,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,2,1,0,43445,2680
440968.785684487,6495501.15758161,2020/07/25 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,4,2,0,43819,2681
294309.80934398,6538555.99784649,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,2,2,0,41575,2682
276533.199859203,6318360.23321337,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,2,3,2,0,42323,2683
339168.224548946,6556262.08622229,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,2,2,0,43446,2684
207996.0157676,6612807.4664509,2020/07/26 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,2,0,41950,2685
440968.785684487,6495501.15758161,2020/07/26 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,2,0,43820,2686
254308.263522326,6428768.19464686,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,2,2,0,40462,2687
365014.383921328,6419907.29480295,2020/07/26 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,2,0,44565,2688
308145.708854676,6496529.06879057,2020/07/26 00:00:00+00,0,Atmo HDF,Pas de valeur,#888888,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,40836,2689
263920.701552325,6626460.49089984,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,2,2,0,43072,2690
179218.814202631,6573672.10147548,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,2,2,0,41205,2691
391162.21911376,6509188.04991023,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,2,1,0,44939,2692
294309.80934398,6538555.99784649,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,2,2,0,41576,2693
342672.562119118,6512347.09158884,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,2,2,0,42698,2694
252130.854282409,6580252.15296222,2020/07/26 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,2,2,0,44191,2695
276533.199859203,6318360.23321337,2020/07/26 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,2,0,42324,2696
339168.224548946,6556262.08622229,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,4,2,0,43447,2697
342672.562119118,6512347.09158884,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,4,3,0,42699,2698
207996.0157676,6612807.4664509,2020/07/27 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,1,1,3,2,0,41951,2699
179218.814202631,6573672.10147548,2020/07/27 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,2,0,41206,2700
252130.854282409,6580252.15296222,2020/07/27 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44192,2701
391162.21911376,6509188.04991023,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,4,2,0,44940,2702
440968.785684487,6495501.15758161,2020/07/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,5,2,0,43821,2703
294309.80934398,6538555.99784649,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,2,0,41577,2704
263920.701552325,6626460.49089984,2020/07/27 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,2,0,43073,2705
254308.263522326,6428768.19464686,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,4,2,0,40463,2706
276533.199859203,6318360.23321337,2020/07/27 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,2,0,42325,2707
365014.383921328,6419907.29480295,2020/07/27 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,5,2,0,44566,2708
308145.708854676,6496529.06879057,2020/07/27 00:00:00+00,0,Atmo HDF,Pas de valeur,#888888,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,40837,2709
308145.708854676,6496529.06879057,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,40838,2710
179218.814202631,6573672.10147548,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,3,0,41207,2711
254308.263522326,6428768.19464686,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40464,2712
391162.21911376,6509188.04991023,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,1,3,3,0,44941,2713
342672.562119118,6512347.09158884,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,1,3,3,0,42700,2714
276533.199859203,6318360.23321337,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,3,2,0,42326,2715
263920.701552325,6626460.49089984,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,43074,2716
294309.80934398,6538555.99784649,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,3,3,0,41578,2717
207996.0157676,6612807.4664509,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,3,1,3,3,0,41952,2718
252130.854282409,6580252.15296222,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44193,2719
339168.224548946,6556262.08622229,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,1,3,3,0,43448,2720
440968.785684487,6495501.15758161,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,1,3,3,0,43822,2721
365014.383921328,6419907.29480295,2020/07/28 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,3,3,0,44567,2722
179218.814202631,6573672.10147548,2020/07/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,1,3,1,0,41208,2723
365014.383921328,6419907.29480295,2020/07/29 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,1,4,3,0,44568,2724
294309.80934398,6538555.99784649,2020/07/29 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,1,4,3,0,41579,2725
254308.263522326,6428768.19464686,2020/07/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,1,3,2,0,40465,2726
276533.199859203,6318360.23321337,2020/07/29 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,1,4,2,0,42327,2727
252130.854282409,6580252.15296222,2020/07/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,1,3,2,0,44194,2728
263920.701552325,6626460.49089984,2020/07/29 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,1,1,3,3,0,43075,2729
